,panoid,lat,lon,year,month,img_path,angle,type,img_name,conf,bbox
1899,IMG_8080,-1.2926138888888887,36.820552777777785,2023,2,Used/,,Self,IMG_8080,[],[]
1900,IMG_7364,-1.295122222222222,36.80226388888889,2023,2,Used/,,Self,IMG_7364,[],[]
1901,IMG_8057,-1.2975055555555557,36.80486944444444,2023,2,Used/,,Self,IMG_8057,[0.4106876850128174],"[[61.745689392089844, 537.9085083007812, 1351.97021484375, 790.1199951171875]]"
1902,IMG_7402,-1.2987638888888888,36.798830555555554,2023,2,Used/,,Self,IMG_7402,[],[]
1903,IMG_8731,-1.0103722222222222,36.601680555555554,2023,2,Used/,,Self,IMG_8731,[0.25264450907707214],"[[2201.619140625, 1786.40673828125, 4015.601806640625, 2193.021240234375]]"
1904,IMG_8725,-1.055938888888889,36.60271388888889,2023,2,Used/,,Self,IMG_8725,[],[]
1905,IMG_7370,-1.2953472222222222,36.80257222222222,2023,2,Used/,,Self,IMG_7370,[],[]
1906,IMG_8043,-1.2984555555555557,36.798344444444446,2023,2,Used/,,Self,IMG_8043,[],[]
1907,IMG_7358,-1.2944444444444445,36.80019444444444,2023,2,Used/,,Self,IMG_7358,[],[]
1908,IMG_8719,-1.216616666666667,36.66255555555556,2023,2,Used/,,Self,IMG_8719,[],[]
1909,IMG_0812,-1.375916666666667,36.76972222222222,2023,2,Used/,,Self,IMG_0812,[],[]
1910,IMG_8296,-1.2675694444444443,36.97989444444445,2023,2,Used/,,Self,IMG_8296,[0.6427608132362366],"[[1113.6468505859375, 1548.7294921875, 1807.17431640625, 2493.92236328125]]"
1911,IMG_0806,-1.370625,36.767852777777776,2023,2,Used/,,Self,IMG_0806,[],[]
1912,IMG_8282,-1.274222222222222,36.97268611111112,2023,2,Used/,,Self,IMG_8282,[],[]
1913,IMG_7827,-1.3121027777777778,36.87036388888889,2023,2,Used/,,Self,IMG_7827,[0.7086594700813293],"[[1503.0753173828125, 1318.9124755859375, 4032.0, 3024.0]]"
1914,IMG_6287,-1.2600472222222223,36.83680277777778,2023,2,Used/,,Self,IMG_6287,[],[]
1915,IMG_7199,-1.2865555555555557,36.80467222222222,2023,2,Used/,,Self,IMG_7199,[0.5607566237449646],"[[2543.26318359375, 2253.095458984375, 4028.203857421875, 3009.85595703125]]"
1916,IMG_6293,-1.2592333333333334,36.83551944444445,2023,2,Used/,,Self,IMG_6293,[],[]
1917,IMG_7833,-1.312013888888889,36.87039444444444,2023,2,Used/,,Self,IMG_7833,[],[]
1918,IMG_8533,-1.2686527777777776,36.9925,2023,2,Used/,,Self,IMG_8533,[],[]
1919,IMG_8255,-1.282908333333333,36.95982222222222,2023,2,Used/,,Self,IMG_8255,[],[]
1920,IMG_7166,-1.2896249999999998,36.79740833333333,2023,2,Used/,,Self,IMG_7166,[],[]
1921,IMG_6278,-1.2626305555555557,36.839444444444446,2023,2,Used/,,Self,IMG_6278,[],[]
1922,IMG_8241,-1.2865888888888888,36.95395277777778,2023,2,Used/,,Self,IMG_8241,[0.4517112076282501],"[[2428.79248046875, 2480.1123046875, 3423.1328125, 2751.83740234375]]"
1923,IMG_7172,-1.2896916666666665,36.798002777777775,2023,2,Used/,,Self,IMG_7172,[],[]
1924,IMG_8527,-1.2694055555555557,36.99372222222223,2023,2,Used/,,Self,IMG_8527,[],[]
1925,IMG_7614,-1.2856777777777777,36.82081111111111,2023,2,Used/,,Self,IMG_7614,[],[]
1926,IMG_6522,-1.303063888888889,36.78815555555556,2023,2,Used/,,Self,IMG_6522,"[0.4336319863796234, 0.2508859932422638]","[[2817.761474609375, 1594.6939697265625, 4032.0, 1946.013916015625], [34.23779296875, 1661.375732421875, 1654.0015869140625, 1814.0885009765625]]"
1927,IMG_0635,-1.2991277777777777,36.77508888888889,2023,2,Used/,,Self,IMG_0635,[],[]
1928,IMG_8269,-1.2796472222222222,36.966119444444445,2023,2,Used/,,Self,IMG_8269,[],[]
1929,IMG_6244,-1.275611111111111,36.82312777777778,2023,2,Used/,,Self,IMG_6244,[0.3274899423122406],"[[2226.144287109375, 1986.4644775390625, 4032.0, 2285.313720703125]]"
1930,IMG_6250,-1.2745805555555556,36.82420555555556,2023,2,Used/,,Self,IMG_6250,[],[]
1931,IMG_6536,-1.298447222222222,36.788069444444446,2023,2,Used/,,Self,IMG_6536,[],[]
1932,IMG_7628,-1.3012555555555556,36.83768055555556,2023,2,Used/,,Self,IMG_7628,[],[]
1933,IMG_6251,-1.2744666666666666,36.82435555555556,2023,2,Used/,,Self,IMG_6251,[],[]
1934,IMG_7629,-1.302538888888889,36.83831944444445,2023,2,Used/,,Self,IMG_7629,[],[]
1935,IMG_6537,-1.2983305555555555,36.788069444444446,2023,2,Used/,,Self,IMG_6537,[],[]
1936,IMG_6523,-1.3029222222222223,36.78817222222222,2023,2,Used/,,Self,IMG_6523,[0.29876622557640076],"[[1.583074927330017, 1141.85107421875, 485.7926025390625, 1447.418212890625]]"
1937,IMG_6245,-1.2754805555555555,36.8232,2023,2,Used/,,Self,IMG_6245,[],[]
1938,IMG_8268,-1.279875,36.96563055555556,2023,2,Used/,,Self,IMG_8268,[],[]
1939,IMG_0634,-1.299122222222222,36.77516944444445,2023,2,Used/,,Self,IMG_0634,[],[]
1940,IMG_7173,-1.289586111111111,36.79807777777778,2023,2,Used/,,Self,IMG_7173,"[0.47538480162620544, 0.33236658573150635]","[[1920.4605712890625, 1620.1021728515625, 2606.84521484375, 1972.8809814453125], [933.81884765625, 1707.6937255859375, 1918.9832763671875, 2003.4168701171875]]"
1941,IMG_8240,-1.2868805555555554,36.95347777777778,2023,2,Used/,,Self,IMG_8240,[],[]
1942,IMG_7615,-1.285197222222222,36.82051944444445,2023,2,Used/,,Self,IMG_7615,[],[]
1943,IMG_8526,-1.2694944444444445,36.99388611111111,2023,2,Used/,,Self,IMG_8526,[0.6144188642501831],"[[63.24647521972656, 2254.654296875, 1359.34033203125, 2593.84228515625]]"
1944,IMG_8532,-1.2687305555555557,36.99264444444445,2023,2,Used/,,Self,IMG_8532,[],[]
1945,IMG_6279,-1.2625694444444444,36.83951388888889,2023,2,Used/,,Self,IMG_6279,[],[]
1946,IMG_7167,-1.2896444444444444,36.79752777777777,2023,2,Used/,,Self,IMG_7167,[0.4474985897541046],"[[1088.943603515625, 2706.843017578125, 3081.61083984375, 3024.0]]"
1947,IMG_8254,-1.283111111111111,36.95951111111111,2023,2,Used/,,Self,IMG_8254,[],[]
1948,IMG_6292,-1.259311111111111,36.83565277777778,2023,2,Used/,,Self,IMG_6292,[],[]
1949,IMG_7832,-1.312013888888889,36.87039444444444,2023,2,Used/,,Self,IMG_7832,[],[]
1950,IMG_7826,-1.3121027777777778,36.87036388888889,2023,2,Used/,,Self,IMG_7826,"[0.7182700037956238, 0.6394188404083252]","[[0.0, 1172.1436767578125, 1740.6396484375, 3024.0], [1884.4862060546875, 1489.1451416015625, 2953.14990234375, 2252.771728515625]]"
1951,IMG_7198,-1.2866444444444445,36.80463888888889,2023,2,Used/,,Self,IMG_7198,[0.3343016803264618],"[[2601.249755859375, 1987.1182861328125, 3401.08935546875, 2292.469970703125]]"
1952,IMG_6286,-1.260113888888889,36.83690555555556,2023,2,Used/,,Self,IMG_6286,[],[]
1953,IMG_8283,-1.2741,36.97283611111112,2023,2,Used/,,Self,IMG_8283,[],[]
1954,IMG_0807,-1.3714055555555555,36.76824166666667,2023,2,Used/,,Self,IMG_0807,[],[]
1955,IMG_8297,-1.267097222222222,36.98031111111112,2023,2,Used/,,Self,IMG_8297,[],[]
1956,IMG_0813,-1.3775638888888888,36.76995555555556,2023,2,Used/,,Self,IMG_0813,[],[]
1957,IMG_8718,-1.2179805555555556,36.66274722222222,2023,2,Used/,,Self,IMG_8718,[],[]
1958,IMG_7359,-1.294925,36.80038888888889,2023,2,Used/,,Self,IMG_7359,[],[]
1959,IMG_8724,-1.0560888888888889,36.602647222222224,2023,2,Used/,,Self,IMG_8724,[],[]
1960,IMG_8042,-1.2981388888888887,36.79826666666666,2023,2,Used/,,Self,IMG_8042,[],[]
1961,IMG_7371,-1.295461111111111,36.80251666666666,2023,2,Used/,,Self,IMG_7371,[],[]
1962,IMG_8056,-1.2975833333333333,36.80418333333333,2023,2,Used/,,Self,IMG_8056,[],[]
1963,IMG_7365,-1.2950527777777776,36.802391666666665,2023,2,Used/,,Self,IMG_7365,[],[]
1964,IMG_8730,-1.0106666666666666,36.60147777777778,2023,2,Used/,,Self,IMG_8730,[],[]
1965,IMG_7403,-1.2988055555555555,36.79862222222222,2023,2,Used/,,Self,IMG_7403,[],[]
1966,IMG_8081,-1.2935777777777775,36.82098055555556,2023,2,Used/,,Self,IMG_8081,[],[]
1967,IMG_8095,-1.3092777777777778,36.828613888888896,2023,2,Used/,,Self,IMG_8095,[],[]
1968,IMG_7239,-1.278522222222222,36.80334722222222,2023,2,Used/,,Self,IMG_7239,[],[]
1969,IMG_8678,-1.287113888888889,36.68160555555556,2023,2,Used/,,Self,IMG_8678,[],[]
1970,IMG_8650,-1.3061027777777778,36.74114166666667,2023,2,Used/,,Self,IMG_8650,[],[]
1971,IMG_8136,-1.3296972222222223,36.87116111111112,2023,2,Used/,,Self,IMG_8136,[],[]
1972,IMG_7205,-1.2856527777777778,36.804944444444445,2023,2,Used/,,Self,IMG_7205,[0.26261425018310547],"[[1530.8165283203125, 2624.807861328125, 3624.06494140625, 3024.0]]"
1973,IMG_8122,-1.329288888888889,36.85506388888889,2023,2,Used/,,Self,IMG_8122,[],[]
1974,IMG_7211,-1.2820388888888887,36.80696944444444,2023,2,Used/,,Self,IMG_7211,[],[]
1975,IMG_8644,-1.3028666666666666,36.750972222222224,2023,2,Used/,,Self,IMG_8644,[],[]
1976,IMG_8693,-1.2612472222222222,36.66092777777778,2023,2,Used/,,Self,IMG_8693,[],[]
1977,IMG_6872,-1.3346888888888888,36.778675,2023,2,Used/,,Self,IMG_6872,[],[]
1978,IMG_8687,-1.2737611111111111,36.66573333333333,2023,2,Used/,,Self,IMG_8687,[],[]
1979,IMG_0754,-1.3415527777777776,36.75852777777778,2023,2,Used/,,Self,IMG_0754,[],[]
1980,IMG_8308,-1.264138888888889,36.98293055555556,2023,2,Used/,,Self,IMG_8308,[],[]
1981,IMG_6325,-1.2317972222222224,36.80337222222222,2023,2,Used/,,Self,IMG_6325,[],[]
1982,IMG_6443,-1.3147555555555557,36.78991944444444,2023,2,Used/,,Self,IMG_6443,[0.39049988985061646],"[[2679.3310546875, 2162.579345703125, 4027.703857421875, 3024.0]]"
1983,IMG_6457,-1.3090805555555556,36.78264166666666,2023,2,Used/,,Self,IMG_6457,"[0.5437015295028687, 0.2561645209789276]","[[2528.899658203125, 1592.7147216796875, 3198.922119140625, 1999.924560546875], [1170.219970703125, 78.95047760009766, 2747.70166015625, 674.9197387695312]]"
1984,IMG_0740,-1.338666666666667,36.73812777777778,2023,2,Used/,,Self,IMG_0740,[],[]
1985,IMG_6331,-1.234688888888889,36.80383055555555,2023,2,Used/,,Self,IMG_6331,[],[]
1986,IMG_0768,-1.344486111111111,36.76620555555556,2023,2,Used/,,Self,IMG_0768,[],[]
1987,IMG_7007,-1.3423388888888887,36.76714444444444,2023,2,Used/,,Self,IMG_7007,[],[]
1988,IMG_8334,-1.2666388888888889,36.98936944444444,2023,2,Used/,,Self,IMG_8334,[],[]
1989,IMG_6319,-1.2283361111111113,36.804744444444445,2023,2,Used/,,Self,IMG_6319,[],[]
1990,IMG_8452,-1.279986111111111,37.05165555555556,2023,2,Used/,,Self,IMG_8452,[],[]
1991,IMG_8446,-1.2796083333333332,37.04815,2023,2,Used/,,Self,IMG_8446,[],[]
1992,IMG_7013,-1.3413305555555557,36.76905,2023,2,Used/,,Self,IMG_7013,[],[]
1993,IMG_8320,-1.2649972222222223,36.985819444444445,2023,2,Used/,,Self,IMG_8320,[],[]
1994,IMG_0797,-1.3646222222222224,36.76613055555556,2023,2,Used/,,Self,IMG_0797,[],[]
1995,IMG_6480,-1.3058444444444446,36.78479444444445,2023,2,Used/,,Self,IMG_6480,[],[]
1996,IMG_6494,-1.3061333333333334,36.786427777777774,2023,2,Used/,,Self,IMG_6494,[],[]
1997,IMG_0783,-1.353827777777778,36.76222777777778,2023,2,Used/,,Self,IMG_0783,[],[]
1998,IMG_8491,-1.2782444444444443,37.03423055555555,2023,2,Used/,,Self,IMG_8491,[],[]
1999,IMG_8485,-1.278736111111111,37.03936111111111,2023,2,Used/,,Self,IMG_8485,[],[]
2000,IMG_8493,-1.2781194444444444,37.03292222222222,2023,2,Used/,,Self,IMG_8493,[0.2564028203487396],"[[3.4402174949645996, 2530.998046875, 540.35107421875, 2840.463134765625]]"
2001,IMG_8487,-1.2784694444444444,37.03665833333333,2023,2,Used/,,Self,IMG_8487,"[0.7529041171073914, 0.31886303424835205]","[[2352.484619140625, 1750.988525390625, 4008.41552734375, 2277.67138671875], [182.2420196533203, 1779.3775634765625, 4032.0, 2538.077880859375]]"
2002,IMG_6482,-1.3058055555555557,36.78498055555556,2023,2,Used/,,Self,IMG_6482,[],[]
2003,IMG_0795,-1.3628555555555557,36.764675,2023,2,Used/,,Self,IMG_0795,[],[]
2004,IMG_0781,-1.3520194444444444,36.76290555555556,2023,2,Used/,,Self,IMG_0781,[],[]
2005,IMG_6496,-1.3062222222222222,36.78669444444444,2023,2,Used/,,Self,IMG_6496,[],[]
2006,IMG_7788,-1.3147111111111112,36.87216388888889,2023,2,Used/,,Self,IMG_7788,[],[]
2007,IMG_8450,-1.279886111111111,37.05073055555555,2023,2,Used/,,Self,IMG_8450,[],[]
2008,IMG_7005,-1.3423444444444443,36.76691111111111,2023,2,Used/,,Self,IMG_7005,[],[]
2009,IMG_8336,-1.266997222222222,36.98991388888889,2023,2,Used/,,Self,IMG_8336,[],[]
2010,IMG_7011,-1.3416027777777777,36.76869166666667,2023,2,Used/,,Self,IMG_7011,[],[]
2011,IMG_8322,-1.265363888888889,36.98677777777778,2023,2,Used/,,Self,IMG_8322,[],[]
2012,IMG_8444,-1.2800888888888888,37.04691388888889,2023,2,Used/,,Self,IMG_8444,"[0.5494657754898071, 0.47788920998573303]","[[0.0, 2100.511474609375, 3026.440673828125, 2936.005859375], [1015.3656616210938, 2162.537109375, 2989.768798828125, 2778.902099609375]]"
2013,IMG_6469,-1.3067222222222223,36.78318888888889,2023,2,Used/,,Self,IMG_6469,[0.4828908443450928],"[[420.7033996582031, 2119.947509765625, 4032.0, 3024.0]]"
2014,IMG_6441,-1.315463888888889,36.790255555555554,2023,2,Used/,,Self,IMG_6441,[],[]
2015,IMG_6327,-1.232677777777778,36.80315,2023,2,Used/,,Self,IMG_6327,[],[]
2016,IMG_7039,-1.3151111111111111,36.78948888888889,2023,2,Used/,,Self,IMG_7039,[],[]
2017,IMG_0756,-1.3417472222222222,36.76031944444444,2023,2,Used/,,Self,IMG_0756,[],[]
2018,IMG_6333,-1.2346666666666668,36.803425,2023,2,Used/,,Self,IMG_6333,[],[]
2019,IMG_0742,-1.339175,36.74164444444445,2023,2,Used/,,Self,IMG_0742,[],[]
2020,IMG_8478,-1.2793666666666663,37.045497222222224,2023,2,Used/,,Self,IMG_8478,"[0.4790433645248413, 0.3212187588214874]","[[69.94830322265625, 2476.560546875, 4032.0, 3004.897705078125], [318.1751708984375, 2603.8173828125, 2659.810546875, 3023.42041015625]]"
2021,IMG_6455,-1.308775,36.78276388888889,2023,2,Used/,,Self,IMG_6455,[],[]
2022,IMG_8691,-1.2650222222222225,36.65974722222222,2023,2,Used/,,Self,IMG_8691,[],[]
2023,IMG_8685,-1.2762944444444444,36.66874444444444,2023,2,Used/,,Self,IMG_8685,[],[]
2024,IMG_6870,-1.3344583333333333,36.77909722222222,2023,2,Used/,,Self,IMG_6870,[0.7199223637580872],"[[0.0, 1163.33740234375, 1576.132568359375, 1566.6600341796875]]"
2025,IMG_8134,-1.329772222222222,36.87046111111111,2023,2,Used/,,Self,IMG_8134,[],[]
2026,IMG_7207,-1.2854444444444444,36.80506111111111,2023,2,Used/,,Self,IMG_7207,[],[]
2027,IMG_8652,-1.3067,36.73837222222223,2023,2,Used/,,Self,IMG_8652,[],[]
2028,IMG_7561,-1.2484444444444445,36.81662222222222,2023,2,Used/,,Self,IMG_7561,[],[]
2029,IMG_8646,-1.3043277777777778,36.74672222222223,2023,2,Used/,,Self,IMG_8646,[],[]
2030,IMG_7575,-1.289,36.81248055555555,2023,2,Used/,,Self,IMG_7575,[],[]
2031,IMG_8120,-1.3271777777777778,36.85179166666667,2023,2,Used/,,Self,IMG_8120,[0.2664659321308136],"[[0.0, 2462.97119140625, 567.6741333007812, 2747.367919921875]]"
2032,IMG_7213,-1.2817055555555554,36.80721944444444,2023,2,Used/,,Self,IMG_7213,[],[]
2033,IMG_8108,-1.3199277777777778,36.83914444444445,2023,2,Used/,,Self,IMG_8108,[0.3681870102882385],"[[5.351673603057861, 1692.3232421875, 1225.300048828125, 2620.53564453125]]"
2034,IMG_8083,-1.296486111111111,36.82271388888889,2023,2,Used/,,Self,IMG_8083,[0.2958211898803711],"[[503.5750732421875, 1956.6802978515625, 2402.5146484375, 2550.902099609375]]"
2035,IMG_8097,-1.3105472222222223,36.82922222222223,2023,2,Used/,,Self,IMG_8097,[],[]
2036,IMG_7398,-1.2984638888888889,36.80029444444444,2023,2,Used/,,Self,IMG_7398,[],[]
2037,IMG_8040,-1.2973027777777777,36.79808055555555,2023,2,Used/,,Self,IMG_8040,[],[]
2038,IMG_7373,-1.296672222222222,36.80266111111111,2023,2,Used/,,Self,IMG_7373,[],[]
2039,IMG_8726,-1.0431916666666667,36.60279722222222,2023,2,Used/,,Self,IMG_8726,[],[]
2040,IMG_8732,-0.9971472222222222,36.60093611111111,2023,2,Used/,,Self,IMG_8732,[],[]
2041,IMG_7401,-1.2987416666666665,36.79893888888888,2023,2,Used/,,Self,IMG_7401,[],[]
2042,IMG_8054,-1.2976694444444443,36.80392777777777,2023,2,Used/,,Self,IMG_8054,[],[]
2043,IMG_7367,-1.2950555555555554,36.80246666666666,2023,2,Used/,,Self,IMG_7367,[],[]
2044,IMG_8068,-1.2939138888888888,36.81177777777778,2023,2,Used/,,Self,IMG_8068,[],[]
2045,IMG_0805,-1.3700777777777775,36.76758611111111,2023,2,Used/,,Self,IMG_0805,[],[]
2046,IMG_8281,-1.274922222222222,36.97194722222223,2023,2,Used/,,Self,IMG_8281,[],[]
2047,IMG_0811,-1.375133333333333,36.76961111111111,2023,2,Used/,,Self,IMG_0811,[],[]
2048,IMG_8295,-1.2678138888888888,36.97968333333333,2023,2,Used/,,Self,IMG_8295,[],[]
2049,IMG_7818,-1.3121833333333337,36.870266666666666,2023,2,Used/,,Self,IMG_7818,"[0.5804173350334167, 0.5427423119544983, 0.2514213025569916]","[[106.47438049316406, 1900.5965576171875, 3908.772216796875, 3011.15771484375], [1.677282691001892, 1882.880126953125, 1217.57373046875, 2215.643798828125], [2218.1259765625, 2272.078125, 3999.010986328125, 3021.32080078125]]"
2050,IMG_7830,-1.3121194444444444,36.87037222222222,2023,2,Used/,,Self,IMG_7830,[],[]
2051,IMG_6290,-1.2596916666666669,36.83623611111111,2023,2,Used/,,Self,IMG_6290,[],[]
2052,IMG_6284,-1.2602694444444444,36.83721388888889,2023,2,Used/,,Self,IMG_6284,[],[]
2053,IMG_7824,-1.3121027777777778,36.87036388888889,2023,2,Used/,,Self,IMG_7824,"[0.34832632541656494, 0.30171093344688416, 0.25273367762565613]","[[437.92535400390625, 1803.3848876953125, 4030.45947265625, 3018.444580078125], [0.0, 1672.6331787109375, 1721.751953125, 3015.270263671875], [0.0, 1528.977294921875, 1781.8048095703125, 2555.054443359375]]"
2054,IMG_6509,-1.3051333333333337,36.78775,2023,2,Used/,,Self,IMG_6509,[],[]
2055,IMG_7617,-1.2891194444444445,36.82062777777778,2023,2,Used/,,Self,IMG_7617,[0.3570667505264282],"[[1468.575927734375, 2739.16455078125, 3637.586181640625, 3022.09912109375]]"
2056,IMG_8524,-1.270436111111111,36.99553888888889,2023,2,Used/,,Self,IMG_8524,[0.33242106437683105],"[[3.333993434906006, 2438.17138671875, 1204.349853515625, 2935.156982421875]]"
2057,IMG_7171,-1.289736111111111,36.797919444444446,2023,2,Used/,,Self,IMG_7171,[],[]
2058,IMG_8242,-1.286522222222222,36.95405555555556,2023,2,Used/,,Self,IMG_8242,[],[]
2059,IMG_7165,-1.289572222222222,36.79728055555555,2023,2,Used/,,Self,IMG_7165,[],[]
2060,IMG_8256,-1.282713888888889,36.96014722222223,2023,2,Used/,,Self,IMG_8256,[],[]
2061,IMG_7603,-1.2899027777777776,36.80976944444444,2023,2,Used/,,Self,IMG_7603,[],[]
2062,IMG_8530,-1.2689472222222222,36.99299166666667,2023,2,Used/,,Self,IMG_8530,[],[]
2063,IMG_6535,-1.2985972222222222,36.788069444444446,2023,2,Used/,,Self,IMG_6535,[],[]
2064,IMG_8518,-1.2729472222222222,36.99950833333333,2023,2,Used/,,Self,IMG_8518,[0.33775997161865234],"[[1.4886268377304077, 2447.585693359375, 468.8592224121094, 2723.460693359375]]"
2065,IMG_6253,-1.2733472222222222,36.82582222222223,2023,2,Used/,,Self,IMG_6253,[],[]
2066,IMG_0636,-1.2991388888888888,36.774855555555554,2023,2,Used/,,Self,IMG_0636,[],[]
2067,IMG_7159,-1.2893694444444443,36.79656666666666,2023,2,Used/,,Self,IMG_7159,[],[]
2068,IMG_6247,-1.2751138888888889,36.82349444444445,2023,2,Used/,,Self,IMG_6247,[],[]
2069,IMG_6521,-1.3037444444444446,36.78812222222222,2023,2,Used/,,Self,IMG_6521,[],[]
2070,IMG_6246,-1.2752277777777776,36.82338055555556,2023,2,Used/,,Self,IMG_6246,[],[]
2071,IMG_7158,-1.2892944444444443,36.79645277777777,2023,2,Used/,,Self,IMG_7158,[],[]
2072,IMG_0637,-1.2991722222222222,36.77453055555556,2023,2,Used/,,Self,IMG_0637,[],[]
2073,IMG_6520,-1.3037444444444446,36.78812222222222,2023,2,Used/,,Self,IMG_6520,[],[]
2074,IMG_8519,-1.2725805555555556,36.99890555555556,2023,2,Used/,,Self,IMG_8519,[],[]
2075,IMG_6534,-1.2986972222222222,36.788069444444446,2023,2,Used/,,Self,IMG_6534,[0.6463338136672974],"[[851.527587890625, 1228.7333984375, 1420.5828857421875, 1459.3651123046875]]"
2076,IMG_6252,-1.27435,36.82451666666667,2023,2,Used/,,Self,IMG_6252,[],[]
2077,IMG_8257,-1.2825777777777778,36.960369444444446,2023,2,Used/,,Self,IMG_8257,[],[]
2078,IMG_7164,-1.2895527777777778,36.79722777777778,2023,2,Used/,,Self,IMG_7164,[],[]
2079,IMG_8531,-1.2688472222222222,36.992825,2023,2,Used/,,Self,IMG_8531,[],[]
2080,IMG_7602,-1.2900666666666665,36.809530555555554,2023,2,Used/,,Self,IMG_7602,[],[]
2081,IMG_8525,-1.2701694444444445,36.99499444444445,2023,2,Used/,,Self,IMG_8525,[],[]
2082,IMG_7616,-1.2890388888888888,36.820569444444445,2023,2,Used/,,Self,IMG_7616,[0.2693648338317871],"[[1305.9560546875, 2811.00390625, 3252.076904296875, 3012.32861328125]]"
2083,IMG_6508,-1.3052777777777778,36.787708333333335,2023,2,Used/,,Self,IMG_6508,[],[]
2084,IMG_8243,-1.2864583333333333,36.954169444444446,2023,2,Used/,,Self,IMG_8243,[],[]
2085,IMG_7170,-1.2897277777777776,36.797875,2023,2,Used/,,Self,IMG_7170,[],[]
2086,IMG_6285,-1.2602472222222223,36.837069444444445,2023,2,Used/,,Self,IMG_6285,[],[]
2087,IMG_7825,-1.3121027777777778,36.87036388888889,2023,2,Used/,,Self,IMG_7825,"[0.7546178698539734, 0.5136751532554626, 0.45522767305374146]","[[0.0, 1348.8570556640625, 1773.1123046875, 3021.138671875], [1945.8209228515625, 1677.0638427734375, 3137.88671875, 2457.520263671875], [31.644962310791016, 1838.0772705078125, 1791.143310546875, 3024.0]]"
2088,IMG_7831,-1.3121194444444444,36.870358333333336,2023,2,Used/,,Self,IMG_7831,[0.34161487221717834],"[[990.9796752929688, 2932.69482421875, 2184.809326171875, 3422.853515625]]"
2089,IMG_6291,-1.2593472222222222,36.83571944444445,2023,2,Used/,,Self,IMG_6291,[],[]
2090,IMG_8294,-1.2680305555555555,36.97948611111112,2023,2,Used/,,Self,IMG_8294,[0.28522804379463196],"[[0.0, 1898.7193603515625, 2008.48095703125, 2397.745849609375]]"
2091,IMG_0810,-1.3742444444444444,36.76944722222222,2023,2,Used/,,Self,IMG_0810,[],[]
2092,IMG_7819,-1.3121805555555557,36.870266666666666,2023,2,Used/,,Self,IMG_7819,[0.8049848079681396],"[[2530.420654296875, 1962.8236083984375, 3999.309326171875, 2288.26025390625]]"
2093,IMG_8280,-1.2750694444444444,36.97178611111112,2023,2,Used/,,Self,IMG_8280,[],[]
2094,IMG_0804,-1.3689472222222223,36.76747777777778,2023,2,Used/,,Self,IMG_0804,[],[]
2095,IMG_8069,-1.2939222222222222,36.81205,2023,2,Used/,,Self,IMG_8069,[],[]
2096,IMG_7400,-1.2987027777777778,36.79914444444445,2023,2,Used/,,Self,IMG_7400,[],[]
2097,IMG_8733,-0.9968805555555555,36.60086111111112,2023,2,Used/,,Self,IMG_8733,[],[]
2098,IMG_7366,-1.2950499999999998,36.80243055555555,2023,2,Used/,,Self,IMG_7366,[],[]
2099,IMG_8055,-1.2976388888888888,36.80396944444444,2023,2,Used/,,Self,IMG_8055,[],[]
2100,IMG_7372,-1.296472222222222,36.80262222222222,2023,2,Used/,,Self,IMG_7372,[],[]
2101,IMG_8041,-1.2979027777777776,36.79821944444444,2023,2,Used/,,Self,IMG_8041,[],[]
2102,IMG_8727,-1.001363888888889,36.59317222222222,2023,2,Used/,,Self,IMG_8727,[],[]
2103,IMG_7399,-1.2986777777777776,36.79924722222222,2023,2,Used/,,Self,IMG_7399,[],[]
2104,IMG_8096,-1.3099055555555557,36.82893055555556,2023,2,Used/,,Self,IMG_8096,[],[]
2105,IMG_8082,-1.294922222222222,36.821738888888895,2023,2,Used/,,Self,IMG_8082,[],[]
2106,IMG_6124,-1.2964388888888887,36.79532777777778,2023,1,Used/,,Self,IMG_6124,[],[]
2107,IMG_8109,-1.3201972222222222,36.8396,2023,2,Used/,,Self,IMG_8109,[],[]
2108,IMG_8647,-1.3051527777777778,36.74452222222222,2023,2,Used/,,Self,IMG_8647,[],[]
2109,IMG_7212,-1.2818805555555557,36.80704444444444,2023,2,Used/,,Self,IMG_7212,[],[]
2110,IMG_8121,-1.328922222222222,36.85447222222222,2023,2,Used/,,Self,IMG_8121,[],[]
2111,IMG_7206,-1.2855916666666665,36.80497777777777,2023,2,Used/,,Self,IMG_7206,[],[]
2112,IMG_8135,-1.3297444444444444,36.87074722222222,2023,2,Used/,,Self,IMG_8135,[0.43280842900276184],"[[2.649352788925171, 2753.18310546875, 1475.3096923828125, 3014.996826171875]]"
2113,IMG_8653,-1.3072222222222225,36.73646111111111,2023,2,Used/,,Self,IMG_8653,[],[]
2114,IMG_6871,-1.3346305555555555,36.77876666666666,2023,2,Used/,,Self,IMG_6871,[],[]
2115,IMG_8684,-1.2779166666666666,36.67038333333333,2023,2,Used/,,Self,IMG_8684,[],[]
2116,IMG_8690,-1.2667194444444445,36.65979444444445,2023,2,Used/,,Self,IMG_8690,[],[]
2117,IMG_0743,-1.3407055555555554,36.75248333333333,2023,2,Used/,,Self,IMG_0743,[],[]
2118,IMG_6332,-1.2346361111111113,36.80351944444444,2023,2,Used/,,Self,IMG_6332,[],[]
2119,IMG_6454,-1.3088333333333333,36.78275,2023,2,Used/,,Self,IMG_6454,[],[]
2120,IMG_8479,-1.2792805555555555,37.04469722222222,2023,2,Used/,,Self,IMG_8479,[],[]
