panoid,lat,lon,year,month,img_path,Yo,ang,LLM,img_name
rO9Qsn0PdDJFkoYdVkXqqQ,-1.279264242466653,37.04759426463063,2018.0,2.0,r/O/,0.65244263,180,1,rO9Qsn0PdDJFkoYdVkXqqQ_180
rYfgXy2dnK63ZsnoT-MizA,-1.298653624060702,36.890230225723,2018.0,1.0,r/y/,0.31398433,180,1,rYfgXy2dnK63ZsnoT-MizA_180
rxr5E3A4hS5TwNqNb-k-Pw,-1.289291184064625,36.87838493776157,2018.0,1.0,r/x/,0.26261878,180,1,rxr5E3A4hS5TwNqNb-k-Pw_180
rzYe4A97llP_FQuMq0uJig,-1.321406157781283,36.80094184316864,2018.0,1.0,r/Z/,0.35746998,180,1,rzYe4A97llP_FQuMq0uJig_180
sCF1dQk8iTBZQOx0d15xhw,-1.153498111408073,36.96430361518293,2018.0,5.0,s/C/,0.3792494,180,1,sCF1dQk8iTBZQOx0d15xhw_180
sDpUkQlaA7M2AopSYrJ6tw,-1.247777282838687,36.68222093065609,2021.0,8.0,s/d/,0.334165,180,1,sDpUkQlaA7M2AopSYrJ6tw_180
sHH-8qLh9Wr8msuWkPGLpg,-1.245992098985071,36.90438105436893,2018.0,2.0,s/H/,0.36626178,180,1,sHH-8qLh9Wr8msuWkPGLpg_180
sImC4AszMhc8dCYWgaRm0w,-1.263562818450142,36.86212161174515,2018.0,2.0,s/i/,0.3209596,180,1,sImC4AszMhc8dCYWgaRm0w_180
sKF8VFIi1K206EPHxRDT8w,-1.244738991570798,36.85678402434814,2018.0,2.0,s/K/,0.40554094,180,1,sKF8VFIi1K206EPHxRDT8w_180
sLrMCAaEoH0G-ENYJN_R6g,-1.307587274086296,36.80312544006423,2018.0,3.0,s/L/,0.2532421,180,1,sLrMCAaEoH0G-ENYJN_R6g_180
sNMA-ogHH0jkvG_W-8P7IA,-1.29416157278194,36.81465168518481,2018.0,2.0,s/N/,0.4965427,180,1,sNMA-ogHH0jkvG_W-8P7IA_180
sOqqbdfEzLYro8ebj5V-tA,-1.207339453107539,36.88703319476721,2021.0,8.0,s/O/,0.3634196,180,1,sOqqbdfEzLYro8ebj5V-tA_180
sPEmM58UwD6QYtJWb4e-_g,-1.260003870247062,36.95055868684388,2021.0,8.0,s/P/,0.3839435,180,1,sPEmM58UwD6QYtJWb4e-_g_180
sTlFNtkesSMJIP0hGvBUdQ,-1.162726900890618,36.94237781822963,2021.0,12.0,s/t/,0.2576552,180,1,sTlFNtkesSMJIP0hGvBUdQ_180
sUq08t1sGmFxFFB3w3xR6A,-1.282754203438273,36.72724598547133,2017.0,12.0,s/U/,0.6327721,180,1,sUq08t1sGmFxFFB3w3xR6A_180
sVPwlkqU-ZJ6r6hVRtrWeA,-1.28971573713832,36.90209731723946,2021.0,7.0,s/v/,0.3818827,180,1,sVPwlkqU-ZJ6r6hVRtrWeA_180
sZTYPog0CHQ076R35GSvZw,-1.260918321000677,36.87742000853477,2018.0,2.0,s/Z/,0.27617523,180,1,sZTYPog0CHQ076R35GSvZw_180
smMdBXpMnmyzAlFflHBGUw,-1.278401046247454,36.83193012384123,2018.0,2.0,s/m/,0.37253273,180,1,smMdBXpMnmyzAlFflHBGUw_180
so3FcQ7EpyfTPjD4kllkIA,-1.274238077399014,36.81949658132556,2017.0,12.0,s/O/,0.25920707,180,1,so3FcQ7EpyfTPjD4kllkIA_180
srei4tGubf2tRnLEbaEi8g,-1.326495398159115,36.77665500577733,2018.0,1.0,s/r/,0.2655994,180,1,srei4tGubf2tRnLEbaEi8g_180
sukcu9r58YYRhFFDnm2z2w,-1.201574686843006,36.89625124021953,2021.0,9.0,s/U/,0.39903226,180,1,sukcu9r58YYRhFFDnm2z2w_180
sv7kz38BlpIefLF18_jpMA,-1.293089405314871,36.81437919243509,2021.0,9.0,s/v/,0.3704629,180,1,sv7kz38BlpIefLF18_jpMA_180
t7qCZSAc7obHAP2YNgtM7g,-1.151259422134315,36.93443380145528,2021.0,12.0,t/7/,0.44310272,180,1,t7qCZSAc7obHAP2YNgtM7g_180
tC8J02qq4qvJOrLGOGKUJg,-1.230726025879903,36.89462226439737,2021.0,9.0,t/C/,0.5538263,180,1,tC8J02qq4qvJOrLGOGKUJg_180
tGMIUuqHbiDiZLg6FSmMEw,-1.173061598521406,36.92834365801517,2018.0,2.0,t/g/,0.54189205,180,1,tGMIUuqHbiDiZLg6FSmMEw_180
tJsBWAScENXpdkyPrSbTcw,-1.263292065977776,36.86306498614977,2018.0,2.0,t/j/,0.37370652,180,1,tJsBWAScENXpdkyPrSbTcw_180
tLKYIZq8WehdMhETlawYSQ,-1.206580544428988,36.87396016202162,2018.0,2.0,t/L/,0.52702796,180,1,tLKYIZq8WehdMhETlawYSQ_180
tRYS3IF_v6Fk_bX4O2U-Lg,-1.279292512767487,36.7681506416471,2021.0,7.0,t/r/,0.44586343,180,1,tRYS3IF_v6Fk_bX4O2U-Lg_180
tT7iwysXg1qF2jmCwaW7KQ,-1.333528036849271,36.70489013624874,2021.0,8.0,t/t/,0.33639693,180,1,tT7iwysXg1qF2jmCwaW7KQ_180
tqnpfErKBjecmWbI3pEqgA,-1.200843888576125,36.90357687652242,2018.0,2.0,t/Q/,0.43334296,180,1,tqnpfErKBjecmWbI3pEqgA_180
u1e_cAd4XttRUsQI10SDfw,-1.278648291703994,36.90697362895654,2018.0,1.0,U/1/,0.26950574,180,1,u1e_cAd4XttRUsQI10SDfw_180
u3JHFRwjnvscCFxwfEnzWQ,-1.266092964588612,36.71455226579582,2017.0,12.0,U/3/,0.2629468,180,1,u3JHFRwjnvscCFxwfEnzWQ_180
u3X4G0qQxGH1cGpF_1BW9Q,-1.333706772591838,36.86917524072158,2021.0,7.0,U/3/,0.39990732,180,1,u3X4G0qQxGH1cGpF_1BW9Q_180
uAzSM1_0W8BMm5fu1bmVYA,-1.255317467772889,36.89105252200319,2018.0,2.0,U/a/,0.3946275,180,1,uAzSM1_0W8BMm5fu1bmVYA_180
uSJ5h2RTZt_Jv3F2YwpM0w,-1.263541062154016,36.68691541441008,2021.0,8.0,U/s/,0.25145262,180,1,uSJ5h2RTZt_Jv3F2YwpM0w_180
uZmGzLIczK6d_mzcxxJRmw,-1.309159515915094,36.83616336156003,2021.0,10.0,U/Z/,0.5607343,180,1,uZmGzLIczK6d_mzcxxJRmw_180
ualIcAGRfbzwvVgbJJEGLg,-1.329421709735502,36.85790932337736,2021.0,8.0,U/a/,0.70101416,180,1,ualIcAGRfbzwvVgbJJEGLg_180
ug4ZVYihdj1N9-nMPeHLOQ,-1.295204278995051,36.98302524008403,2018.0,2.0,U/g/,0.5649209,180,1,ug4ZVYihdj1N9-nMPeHLOQ_180
uhyPXSKq2OaFancnB8aTSw,-1.359432793925831,36.66089613143232,2018.0,4.0,U/H/,0.610128,180,1,uhyPXSKq2OaFancnB8aTSw_180
uktHo1earkhnl-Ar27XytQ,-1.208944226533029,36.65787663601537,2021.0,11.0,U/K/,0.26338777,180,1,uktHo1earkhnl-Ar27XytQ_180
uqVS28ZfRwZcwHuEDS1GIw,-1.185346061641445,36.88273927370798,2021.0,9.0,U/Q/,0.30035365,180,1,uqVS28ZfRwZcwHuEDS1GIw_180
utdErjbdWWjZIiH8ubtiYQ,-1.255339437668913,36.94257430821582,2021.0,8.0,U/t/,0.38504827,180,1,utdErjbdWWjZIiH8ubtiYQ_180
v-Qh2bf99_rIX6TXOke5GQ,-1.264806418162294,36.89779484015128,2018.0,2.0,v/-/,0.41104138,180,1,v-Qh2bf99_rIX6TXOke5GQ_180
v-SKYLgqQcH8uv5Ndr5uqw,-1.30521264199073,36.85659962013844,2018.0,2.0,v/-/,0.28034577,180,1,v-SKYLgqQcH8uv5Ndr5uqw_180
v3ki87vw3dy3jt7qKRIXdw,-1.238289476975506,36.72613942331191,2021.0,10.0,v/3/,0.3669386,180,1,v3ki87vw3dy3jt7qKRIXdw_180
v9wi-K3CsosVx_QQ3rKmEQ,-1.176267288810201,36.91082638429134,2018.0,2.0,v/9/,0.3985324,180,1,v9wi-K3CsosVx_QQ3rKmEQ_180
vB2rhu8GXp1qP1mJio66ew,-1.282053654586575,36.8397940743531,2018.0,2.0,v/B/,0.54282147,180,1,vB2rhu8GXp1qP1mJio66ew_180
vEJfqKiDU4Ruu_6JFSpNNg,-1.289754093793465,36.83943322843057,2018.0,1.0,v/e/,0.5996012,180,1,vEJfqKiDU4Ruu_6JFSpNNg_180
vFyOxack4LYl1C72UPHqcw,-1.279104621066689,37.05682179466,2018.0,2.0,v/f/,0.33768,180,1,vFyOxack4LYl1C72UPHqcw_180
vRPawAOZFn8b7f06zul4xw,-1.217549066984983,36.82098100543775,2018.0,1.0,v/r/,0.3288319,180,1,vRPawAOZFn8b7f06zul4xw_180
vTZAIOqvQx5Zm3tiaiYfgQ,-1.307867471349953,36.83123734577487,2021.0,9.0,v/t/,0.4042203,180,1,vTZAIOqvQx5Zm3tiaiYfgQ_180
vVUGW2Dv3NrkpbjUidSspg,-1.187624630311436,36.89556267800085,2021.0,9.0,v/v/,0.2629227,180,1,vVUGW2Dv3NrkpbjUidSspg_180
vXcuApAI3ni5q4Ugs1jpsQ,-1.316905773858722,36.91257748778887,2018.0,4.0,v/x/,0.59733933,180,1,vXcuApAI3ni5q4Ugs1jpsQ_180
vcVMEV-bvQ55Zrhir8gxHA,-1.311966312765092,36.78321621924577,2018.0,3.0,v/C/,0.3018098,180,1,vcVMEV-bvQ55Zrhir8gxHA_180
vhEDYPHJRMFBkUoES3lAcg,-1.205120794452237,36.94411045465079,2021.0,9.0,v/H/,0.5645198,180,1,vhEDYPHJRMFBkUoES3lAcg_180
vplUv_HOJgltx2FYRwLyhg,-1.230492890785724,36.93442609190247,2021.0,9.0,v/P/,0.3764466,180,1,vplUv_HOJgltx2FYRwLyhg_180
vrOnw4v8oDLFsZNARngEzg,-1.356989866205927,36.9294739308383,2018.0,4.0,v/r/,0.34882236,180,1,vrOnw4v8oDLFsZNARngEzg_180
vtRresAq4cA1nVSy9GEEkA,-1.269913024853339,36.82462092588141,2018.0,2.0,v/t/,0.28738564,180,1,vtRresAq4cA1nVSy9GEEkA_180
vy4ZGyKSWh_msIrBf4TwYQ,-1.286013594437896,36.94666628091264,2021.0,7.0,v/y/,0.39256263,180,1,vy4ZGyKSWh_msIrBf4TwYQ_180
w-AOJoEBYiAgM7vkcg5CpQ,-1.329398406892994,36.85774840322173,2021.0,8.0,w/-/,0.65409505,180,1,w-AOJoEBYiAgM7vkcg5CpQ_180
w4ns8M1HWnNIVTnN7vCCDA,-1.311817358616217,36.92508570078805,2022.0,5.0,w/4/,0.7378765,180,1,w4ns8M1HWnNIVTnN7vCCDA_180
w5AokcY_VFEM1CqoZ-wq1g,-1.293125880237039,36.7913302429066,2017.0,12.0,w/5/,0.32935017,180,1,w5AokcY_VFEM1CqoZ-wq1g_180
w7P7azziZwKkCUg4-bVBTg,-1.286563239097109,36.88659100282246,2018.0,1.0,w/7/,0.36730447,180,1,w7P7azziZwKkCUg4-bVBTg_180
wBkaMSBY0yZUUOifQQAHtg,-1.325981454985175,36.83229971232348,2021.0,9.0,w/B/,0.30785748,180,1,wBkaMSBY0yZUUOifQQAHtg_180
wCS3pS5bwVla_QJM_L6d9A,-1.391856969307836,36.74645866816503,2018.0,1.0,w/C/,0.30036965,180,1,wCS3pS5bwVla_QJM_L6d9A_180
wDgF8PWpvIW0imoCgVqBEw,-1.211927810996102,36.9329635586513,2021.0,9.0,w/d/,0.50206757,180,1,wDgF8PWpvIW0imoCgVqBEw_180
wLHai0GM0I4NQEMKrYW5SA,-1.349570139248128,36.66229910686631,2018.0,4.0,w/L/,0.52160597,180,1,wLHai0GM0I4NQEMKrYW5SA_180
wOpG7rIiQMr4hkkQGKC8Wg,-1.293486135916502,36.86527605205741,2021.0,8.0,w/O/,0.7860994,180,1,wOpG7rIiQMr4hkkQGKC8Wg_180
wOwNoKjzjdUkMcS-Qx73wA,-1.204066572922946,36.90998256785472,2018.0,2.0,w/O/,0.6569501,180,1,wOwNoKjzjdUkMcS-Qx73wA_180
wQ2pbZBTK66-YanHdy9coA,-1.318312394534892,36.87277608900364,2018.0,1.0,w/Q/,0.4938775,180,1,wQ2pbZBTK66-YanHdy9coA_180
wQwKGkNsL3ywpeHjATW25g,-1.397304373091442,36.75716889080761,2018.0,7.0,w/Q/,0.27350876,180,1,wQwKGkNsL3ywpeHjATW25g_180
wTuGtldJeyatyoJB-k4sPw,-1.284255873684527,36.98828979901404,2018.0,2.0,w/t/,0.26266235,180,1,wTuGtldJeyatyoJB-k4sPw_180
wZ14x2pnhiKXY-blsnDygQ,-1.311753190817097,36.88777468920678,2021.0,8.0,w/Z/,0.52628523,180,1,wZ14x2pnhiKXY-blsnDygQ_180
wdqd7EOPxhDF6Vf4gzfwrQ,-1.171760534910827,36.84004528579933,2021.0,11.0,w/d/,0.38264707,180,1,wdqd7EOPxhDF6Vf4gzfwrQ_180
wjEOfhYLaTRTTkCGBMAnyg,-1.363557781992587,36.65930461185541,2018.0,4.0,w/j/,0.43533844,180,1,wjEOfhYLaTRTTkCGBMAnyg_180
wop2uD6g-STw8-6LUFIrRQ,-1.317155171451459,36.8900571484172,2021.0,8.0,w/O/,0.43610188,180,1,wop2uD6g-STw8-6LUFIrRQ_180
woyhuvDgWOuwiScOS1kvFg,-1.328970853978204,36.79838308442809,2017.0,12.0,w/O/,0.401817,180,1,woyhuvDgWOuwiScOS1kvFg_180
xDjqaSRbQiYpHLAtEo3xRQ,-1.134754114120931,36.97395967714656,2021.0,9.0,x/d/,0.52878076,180,1,xDjqaSRbQiYpHLAtEo3xRQ_180
xKeOJOBZg8rhMYvpmXZ4DA,-1.147169553066269,36.96145432116644,2018.0,5.0,x/K/,0.32372716,180,1,xKeOJOBZg8rhMYvpmXZ4DA_180
xQUM_bjNlIxvLBjSDHpv3g,-1.258047055045437,36.86694926915108,2018.0,2.0,x/Q/,0.2538845,180,1,xQUM_bjNlIxvLBjSDHpv3g_180
xSAA06xX78r4MPPvah8tBg,-1.294186087704423,36.90385609568362,2018.0,1.0,x/s/,0.26075962,180,1,xSAA06xX78r4MPPvah8tBg_180
xZpT1NvsE1261xp1oVZWEQ,-1.268310679807366,36.84139716479933,2018.0,2.0,x/Z/,0.49932167,180,1,xZpT1NvsE1261xp1oVZWEQ_180
xdZzCE0kZMLCLPulwxs-LQ,-1.264761649731336,36.68555273199037,2021.0,8.0,x/d/,0.46670553,180,1,xdZzCE0kZMLCLPulwxs-LQ_180
xlqnEyrzc96ylL0yF0VcXw,-1.213617005212011,36.95547014706969,2021.0,9.0,x/L/,0.2989452,180,1,xlqnEyrzc96ylL0yF0VcXw_180
xnf8VX74Rr9RlM-PundSEQ,-1.289946793528853,36.97632879934012,2018.0,2.0,x/N/,0.48488396,180,1,xnf8VX74Rr9RlM-PundSEQ_180
xr2qP-Yep9sOuj7Jiu9TLQ,-1.251888757022556,36.87394505854129,2018.0,2.0,x/r/,0.25970197,180,1,xr2qP-Yep9sOuj7Jiu9TLQ_180
xsqPhD9zFT6_HFO7i8XWNw,-1.170047550941452,36.92088547091156,2018.0,2.0,x/s/,0.3282669,180,1,xsqPhD9zFT6_HFO7i8XWNw_180
xyYJjQUzdNAlH0i-fhOg5g,-1.327926467588798,36.88059693851077,2018.0,4.0,x/y/,0.26622978,180,1,xyYJjQUzdNAlH0i-fhOg5g_180
xzP8rh5HmQz2hGRIqsu-vQ,-1.179090531615635,36.91010973575605,2018.0,2.0,x/Z/,0.5624562,180,1,xzP8rh5HmQz2hGRIqsu-vQ_180
y-EQBhv5uGJO4mZ94qSrgg,-1.317015376681165,36.87362673555476,2018.0,1.0,y/-/,0.2638507,180,1,y-EQBhv5uGJO4mZ94qSrgg_180
y88hcMoxJve3M7ycLU2pRg,-1.173671671309916,36.90808774001346,2021.0,9.0,y/8/,0.46376893,180,1,y88hcMoxJve3M7ycLU2pRg_180
yAyfODDIFxdmDERViYZ4EQ,-1.309847624193609,36.82973809755614,2021.0,8.0,y/a/,0.36410105,180,1,yAyfODDIFxdmDERViYZ4EQ_180
yD2QGP9JLO1MS0QwcpmabA,-1.362186147771454,36.65291843522061,2018.0,4.0,y/d/,0.48628113,180,1,yD2QGP9JLO1MS0QwcpmabA_180
yIuqvqyWipzm8HufjXFKiQ,-1.213599708808081,36.8929176725001,2021.0,9.0,y/i/,0.37756297,180,1,yIuqvqyWipzm8HufjXFKiQ_180
yNSOdbbke4z8TnBOnYQ1hA,-1.395802845294563,36.76831208594923,2018.0,2.0,y/N/,0.61558706,180,1,yNSOdbbke4z8TnBOnYQ1hA_180
yNo_vXZZ8Di3Z5abFVaThw,-1.32601205040711,36.83210571966661,2021.0,9.0,y/N/,0.2705074,180,1,yNo_vXZZ8Di3Z5abFVaThw_180
yTckE5zwpU6xj5nLkk38kg,-1.255646312287303,36.75153783645479,2018.0,2.0,y/t/,0.37626532,180,1,yTckE5zwpU6xj5nLkk38kg_180
ycF0Kl0mZ1o9qZvUZH6VHA,-1.288468172521896,36.83920180651558,2021.0,7.0,y/C/,0.5630042,180,1,ycF0Kl0mZ1o9qZvUZH6VHA_180
yl2t7l7smuj98ns96Nif9w,-1.212202567694495,36.9320638959143,2021.0,9.0,y/L/,0.4124638,180,1,yl2t7l7smuj98ns96Nif9w_180
ynByfs94QZMaMWLa8Bbrvw,-1.296987955525183,36.86131844915723,2021.0,8.0,y/N/,0.35720572,180,1,ynByfs94QZMaMWLa8Bbrvw_180
ysEzFwn4aBVezE6d2OWzHg,-1.199547497912393,36.90547485665925,2018.0,2.0,y/s/,0.5556521,180,1,ysEzFwn4aBVezE6d2OWzHg_180
ytd4hEbwyhAdOMR2Z3xG6g,-1.310662571520907,36.83765352758534,2021.0,10.0,y/t/,0.25121585,180,1,ytd4hEbwyhAdOMR2Z3xG6g_180
yuAS4uLj2V5BYyr3bxdwnQ,-1.192201832987327,36.8974698917166,2021.0,9.0,y/U/,0.27992642,180,1,yuAS4uLj2V5BYyr3bxdwnQ_180
zUAlQ-7npu34twtIjjFt6w,-1.271889550794894,36.85257693183286,2018.0,1.0,Z/U/,0.6684416,180,1,zUAlQ-7npu34twtIjjFt6w_180
zVDYat_guuNnsZ9DemVKwA,-1.276956925349207,36.91943054257073,2018.0,2.0,Z/v/,0.32934654,180,1,zVDYat_guuNnsZ9DemVKwA_180
zjaB2Vse31l8hekerqhuTA,-1.27850834716426,36.83653662449096,2018.0,2.0,Z/j/,0.33252913,180,1,zjaB2Vse31l8hekerqhuTA_180
znqBCBqPguD1r7DzMCap7A,-1.249883345471868,36.92324687889104,2018.0,2.0,Z/N/,0.2813038,180,1,znqBCBqPguD1r7DzMCap7A_180
zsr1D89_kg5-kWDlSEJuqA,-1.282103719133042,36.81291344843211,2017.0,12.0,Z/s/,0.27973145,180,1,zsr1D89_kg5-kWDlSEJuqA_180
--Z5DJlW6izPWiaYin8Juw,-1.314732032832351,36.87372219976163,2021.0,8.0,-/-/,0.39084262,270,1,--Z5DJlW6izPWiaYin8Juw_270
-0_gZvvTxCxbRNmGootr3g,-1.252538649644181,36.88337239230822,2018.0,2.0,-/0/,0.66787165,270,1,-0_gZvvTxCxbRNmGootr3g_270
-1nLym8bv1jy1TDEFy0TZg,-1.282773897677025,36.82341338884548,2021.0,8.0,-/1/,0.2851573,270,1,-1nLym8bv1jy1TDEFy0TZg_270
-4Rci70cakpla7qHAQ6RtA,-1.310624328407082,36.79156099313937,2021.0,7.0,-/4/,0.3343334,270,1,-4Rci70cakpla7qHAQ6RtA_270
-BNGQMNz_uQkgCbgILDCoQ,-1.263405107273,36.93803932272713,2021.0,8.0,-/B/,0.30961895,270,1,-BNGQMNz_uQkgCbgILDCoQ_270
-ET5ZczWid4aBYThEwALtA,-1.225849941780824,36.7043779093912,2021.0,8.0,-/e/,0.5432216,270,1,-ET5ZczWid4aBYThEwALtA_270
-Ej4qnCpiEloNjviNv6LIw,-1.209923970081508,36.92695736853445,2021.0,9.0,-/e/,0.43518502,270,1,-Ej4qnCpiEloNjviNv6LIw_270
-R0XOSG69ObUes3VWorVhQ,-1.189954420797942,36.90788024539267,2021.0,9.0,-/r/,0.26661313,270,1,-R0XOSG69ObUes3VWorVhQ_270
0Esn5VdDgrnwLq5QLT98Uw,-1.262652841045349,36.85270001158589,2018.0,2.0,0/e/,0.5432567,270,1,0Esn5VdDgrnwLq5QLT98Uw_270
0FBrCnO5FH0tBYWhAyTWEQ,-1.486621616318871,36.956270147844,2022.0,3.0,0/f/,0.27685136,270,1,0FBrCnO5FH0tBYWhAyTWEQ_270
0SNNFdW45Br_rsN6zl4WdA,-1.281961452976232,36.97193878846357,2021.0,7.0,0/s/,0.33177143,270,1,0SNNFdW45Br_rsN6zl4WdA_270
0mJM6N3YY0IRMNn-0Xbl1Q,-1.298677971098524,36.86261846312581,2021.0,8.0,0/m/,0.36892557,270,1,0mJM6N3YY0IRMNn-0Xbl1Q_270
0p8CMRD1xAKtpFzsKUmFHg,-1.471063043197583,36.95740982841048,2021.0,9.0,0/P/,0.46657854,270,1,0p8CMRD1xAKtpFzsKUmFHg_270
0sVysw260iKzpC_c1lgYnw,-1.192144077625122,36.74456942122521,2018.0,5.0,0/s/,0.27224642,270,1,0sVysw260iKzpC_c1lgYnw_270
19RJCT6hQ6H6ry2BLWwSlA,-1.299972368477145,36.89056562852087,2018.0,4.0,1/9/,0.32202587,270,1,19RJCT6hQ6H6ry2BLWwSlA_270
1JQ1nUJIsCixLE51wmRiKw,-1.200826477296852,36.88364438376816,2018.0,2.0,1/j/,0.43850365,270,1,1JQ1nUJIsCixLE51wmRiKw_270
1l6u6TQROzCMZPzD-AP5kQ,-1.256902620588769,36.80226600979149,2021.0,7.0,1/L/,0.2791209,270,1,1l6u6TQROzCMZPzD-AP5kQ_270
1nilajUzKtMiItbQKCJBkg,-1.257800447685012,36.78569652549511,2017.0,12.0,1/N/,0.3480814,270,1,1nilajUzKtMiItbQKCJBkg_270
1nu9F8jFT1_S7CAFEK-KJw,-1.202164132168662,36.90407894512468,2018.0,2.0,1/N/,0.2908213,270,1,1nu9F8jFT1_S7CAFEK-KJw_270
1qC6c0pJ30cidY3bTiyASA,-1.307234067264429,36.83079982863971,2018.0,1.0,1/Q/,0.39882588,270,1,1qC6c0pJ30cidY3bTiyASA_270
1xW6Ov3eOW1vmdpbGDCuwQ,-1.216222905003271,36.90279935674011,2018.0,2.0,1/x/,0.5327622,270,1,1xW6Ov3eOW1vmdpbGDCuwQ_270
2DChWsyO0U651pChMnHd7A,-1.25000716285437,36.98865073284834,2018.0,2.0,2/d/,0.6644763,270,1,2DChWsyO0U651pChMnHd7A_270
2GKKUh2pv8E6ftVTSRteDg,-1.284757024518007,36.90360419951397,2018.0,4.0,2/g/,0.49443576,270,1,2GKKUh2pv8E6ftVTSRteDg_270
2LZeHEhu-_1YW5o9WFjTYQ,-1.226271003562227,36.83753034057418,2018.0,1.0,2/L/,0.3569161,270,1,2LZeHEhu-_1YW5o9WFjTYQ_270
2S2sbG6JvaPI2CBgqxcBmQ,-1.179301200194832,36.91062718377538,2018.0,2.0,2/s/,0.3200643,270,1,2S2sbG6JvaPI2CBgqxcBmQ_270
2aB55nLu0tqciwrvQrHrJQ,-1.295481035950058,36.76140986368185,2021.0,7.0,2/a/,0.39321554,270,1,2aB55nLu0tqciwrvQrHrJQ_270
2evJ2F2fPNcnXt8NWHjzeg,-1.255442295203998,36.91600598208922,2018.0,2.0,2/e/,0.46869755,270,1,2evJ2F2fPNcnXt8NWHjzeg_270
2n_z5N88S83EcCrOdf0xDw,-1.248182031446368,36.89148680889895,2018.0,2.0,2/N/,0.3880286,270,1,2n_z5N88S83EcCrOdf0xDw_270
2r92WcNNM_nJr6ffM5eOYQ,-1.201572668442614,36.92008459123022,2018.0,2.0,2/r/,0.41740727,270,1,2r92WcNNM_nJr6ffM5eOYQ_270
33hJ9CVJVzazngY0h2SE8g,-1.258997810787488,36.86873942646811,2021.0,8.0,3/3/,0.47104844,270,1,33hJ9CVJVzazngY0h2SE8g_270
35uRwFOlpVWq4dB4jZwraQ,-1.203830997699246,36.91699919902931,2021.0,9.0,3/5/,0.34034264,270,1,35uRwFOlpVWq4dB4jZwraQ_270
3JWPgFQ20whJJEafepiixQ,-1.231790256193854,36.88442620998167,2018.0,2.0,3/j/,0.41922566,270,1,3JWPgFQ20whJJEafepiixQ_270
3NvyWPDzaKn1Y3MZm2g5SQ,-1.27442598320718,36.83076574375299,2021.0,8.0,3/N/,0.47243032,270,1,3NvyWPDzaKn1Y3MZm2g5SQ_270
3OZqYrVPwebO9hZlSh3NpA,-1.309954618732228,36.79899778292327,2018.0,3.0,3/O/,0.37599578,270,1,3OZqYrVPwebO9hZlSh3NpA_270
3S_OJpIkgGkLiLLrCpf0jA,-1.260914287764155,36.86721918697872,2018.0,2.0,3/s/,0.39716983,270,1,3S_OJpIkgGkLiLLrCpf0jA_270
3XIA04IHUu0UWxGE2sadqQ,-1.325471906146461,36.88765019088447,2018.0,4.0,3/x/,0.5612901,270,1,3XIA04IHUu0UWxGE2sadqQ_270
3jApPzCvt0xRfr5O-ow1Gg,-1.281323402202364,36.88306568256549,2021.0,8.0,3/j/,0.4014898,270,1,3jApPzCvt0xRfr5O-ow1Gg_270
3u0jJP6JEjxnPJFE-btzdw,-1.266154633489051,36.76293927066051,2021.0,7.0,3/U/,0.43085602,270,1,3u0jJP6JEjxnPJFE-btzdw_270
46IK8P4sIr1CAjSLq8D5Qw,-1.314770619067865,36.82541339982549,2021.0,7.0,4/6/,0.3341935,270,1,46IK8P4sIr1CAjSLq8D5Qw_270
48Pb9Avt0JWuAQ2aQE-Odw,-1.3704944284523,36.93721443658826,2018.0,4.0,4/8/,0.49301848,270,1,48Pb9Avt0JWuAQ2aQE-Odw_270
4PlwnZLTUUDsuF9guseQ6w,-1.325413327333713,36.83611991675289,2021.0,7.0,4/P/,0.48199537,270,1,4PlwnZLTUUDsuF9guseQ6w_270
4QwCwDrC-eObhjPGInLezw,-1.28412433876811,36.86798649359439,2018.0,1.0,4/Q/,0.7579049,270,1,4QwCwDrC-eObhjPGInLezw_270
4eZZ7mHiAR9n9P5RO7DGfw,-1.206765236160997,36.95486593857289,2021.0,9.0,4/e/,0.3442552,270,1,4eZZ7mHiAR9n9P5RO7DGfw_270
4jPe5fxVoIAKxxbbxDpUTg,-1.28045471360404,36.96917644248338,2018.0,2.0,4/j/,0.3387232,270,1,4jPe5fxVoIAKxxbbxDpUTg_270
573XDliEyMyNdxpwGx07Qg,-1.189406738451627,36.83948447292954,2021.0,11.0,5/7/,0.25571504,270,1,573XDliEyMyNdxpwGx07Qg_270
5BJ5B1N0_r9jP4i9xKkDVQ,-1.313795797093705,36.88793907262757,2018.0,4.0,5/B/,0.4771703,270,1,5BJ5B1N0_r9jP4i9xKkDVQ_270
5ISqH0ls0zyH1CJBi9T_ow,-1.303332001750095,36.83433980741808,2021.0,8.0,5/i/,0.34562296,270,1,5ISqH0ls0zyH1CJBi9T_ow_270
5PwcXfHSAe9AqOtA7o4huQ,-1.268212758864405,36.83301555888077,2021.0,8.0,5/P/,0.3385968,270,1,5PwcXfHSAe9AqOtA7o4huQ_270
5R42QbGEY2wn16xbpn9Z0Q,-1.302939755482437,36.78764882471557,2018.0,3.0,5/r/,0.35056838,270,1,5R42QbGEY2wn16xbpn9Z0Q_270
5TwVDO-eq33g-WBKIw-cbg,-1.257514724638637,36.92207016288287,2021.0,10.0,5/t/,0.31865978,270,1,5TwVDO-eq33g-WBKIw-cbg_270
5_-VJB6RQ1x075lb_29-sw,-1.232095493188642,36.66960398188201,2021.0,11.0,5/_/,0.31237063,270,1,5_-VJB6RQ1x075lb_29-sw_270
